h,S1245x,S1245y,S1245z,S1346x,S1346y,S1346z,S2356x,S2356y,S2356z,SAx,SAy,SAz,SBx,SBy,SBz,SCx,SCy,SCz
0.3007518796992481,2.9191041491430814e-15,3.0794329476602657e-15,-1.3333333333333348,3.005554649857124e-15,3.1953388679619185e-15,-1.3333333333333357,2.8132583425462984e-15,3.154902270278403e-15,-1.3333333333333348,-2.0671275179536753e-15,-1.733484441788046e-15,1.0000000000000013,-1.9160413960826004e-15,-1.7499728901527373e-15,1.0000000000000013,-1.4047214688700504e-15,-2.3767574574020555e-15,1.0000000000000013
0.3308270676691729,-8.993957678027176e-16,-1.025459783956025e-15,-1.3333333333333328,-7.693125246831866e-16,-1.1697562229393107e-15,-1.3333333333333348,-6.50806837488373e-16,-1.0303123680028863e-15,-1.333333333333334,5.06213549952486e-16,6.384774663154872e-16,1.0000000000000007,4.77904672350524e-16,6.844558766982995e-16,1.0000000000000007,5.777835570194681e-16,6.234270570263732e-16,1.0000000000000007
0.3609022556390977,7.32011983598293e-16,2.071785017067123e-15,-1.333333333333334,6.780426534252756e-16,2.2292705507777505e-15,-1.333333333333333,8.523821619897665e-16,2.356975808247703e-15,-1.3333333333333321,-2.1348138724875654e-16,-1.1290047241395456e-15,0.9999999999999998,-7.815187093785933e-16,-1.5862848452795204e-15,0.9999999999999998,-4.699595243930401e-16,-1.413377539865272e-15,0.9999999999999998
0.39097744360902253,-3.5477606550501055e-16,1.836715225990357e-16,-1.3333333333333353,-3.1706321598211406e-16,2.2765906640069225e-17,-1.3333333333333335,-3.339446040822125e-16,1.6496709092453845e-16,-1.3333333333333344,1.0052713840137767e-16,-2.633209930075938e-16,1.0000000000000007,5.39351258915143e-16,3.926329495945523e-16,1.0000000000000007,1.5548982441605436e-16,-3.6478944946093314e-16,1.0000000000000007
0.42105263157894735,4.1347465624851284e-17,6.451427234387657e-17,-1.3333333333333348,1.448078991863994e-17,2.2023291013173745e-16,-1.333333333333331,-2.2229058801499547e-16,2.5015609915336274e-16,-1.3333333333333333,4.44601272452151e-18,-5.450837570101345e-17,0.9999999999999998,-6.443323822829706e-17,-3.815261583723813e-17,0.9999999999999998,2.7402476332734144e-16,-1.4968792681076957e-16,0.9999999999999998
0.45112781954887216,1.5166588627145804e-17,-4.1978632513097924e-16,-1.333333333333334,-2.732973122636229e-16,-2.610650382322989e-16,-1.3333333333333324,3.296537437037619e-17,-3.3274951600291256e-16,-1.333333333333335,1.4468311482343937e-16,1.5391629982724274e-16,1.0000000000000004,-1.0667834335229555e-16,3.052580293730289e-16,1.0000000000000004,1.1360330361499958e-16,1.4640849276375793e-16,1.0000000000000004
0.48120300751879697,-7.747760807054759e-16,-9.664259947685393e-16,-1.3333333333333317,-7.285394215054002e-16,-1.1429611855270835e-15,-1.3333333333333353,-7.348461088295886e-16,-8.755193542063516e-16,-1.333333333333334,5.39055702733607e-16,5.790244622891773e-16,1.0000000000000002,4.182677470364184e-16,5.0619311861502785e-16,1.0000000000000002,2.557065033335867e-16,6.035463444787405e-16,1.0000000000000002
0.5112781954887218,-6.4112193639505e-16,-9.51448175356209e-16,-1.333333333333335,-5.991664845610331e-16,-1.3738733047151573e-15,-1.333333333333333,-6.174100150811067e-16,-9.214277210954252e-16,-1.3333333333333344,2.1256287495327148e-16,5.241491528941448e-16,1.0000000000000004,5.240791891789558e-16,7.603199287653088e-16,1.0000000000000004,3.7786561551242616e-16,4.839025703725119e-16,1.0000000000000004
0.5413533834586466,-4.801321211597042e-17,3.6191656987269367e-16,-1.333333333333333,7.383298521090518e-17,8.004116816961896e-17,-1.333333333333334,6.050675611864025e-17,1.4834775349744958e-16,-1.3333333333333344,1.4342183912700312e-16,-3.868743133076804e-16,1.0000000000000004,-8.464574937544828e-17,-4.5499148249991386e-17,1.0000000000000004,2.5724009419186522e-17,-6.960846205213623e-17,1.0000000000000004
0.5714285714285714,4.2265113779364417e-16,-1.8530056155883012e-16,-1.3333333333333324,5.026234938402913e-16,-1.0582286696317535e-16,-1.3333333333333317,3.581431730980712e-16,-2.4272751468145304e-16,-1.3333333333333326,-3.685416346662485e-16,3.265587662253953e-16,0.9999999999999992,-5.429866569073948e-17,-1.2009347922497787e-18,0.9999999999999992,-2.0729073111829472e-16,-9.613452970305138e-17,0.9999999999999992
0.6015037593984962,-5.852886568820332e-17,9.231591094237532e-16,-1.3333333333333353,3.6733300378345174e-16,9.494991646671237e-16,-1.3333333333333324,-2.6479127133009776e-17,8.703749807869557e-16,-1.3333333333333335,-3.324591190445378e-16,-5.522499913462961e-16,1.0,1.8242956766808377e-16,-4.920234543228363e-16,1.0,2.015457012560856e-16,-4.3304069666886064e-16,1.0
0.631578947368421,5.702667451567288e-16,3.26380961794673e-16,5.637851296918184e-17,-6.442589517986385e-16,-5.55672876297217e-16,1.7347234759797717e-16,7.39922066419087e-17,2.292919145025439e-16,-1.6740081543199766e-16,-2.1716301495209465e-10,-1.4479927529141476e-10,1.0,-2.1716115850891647e-10,-1.4479791397811053e-10,1.0,-2.1716236629520095e-10,-1.4479816577325188e-10,1.0
0.6616541353383458,1.7581990611759828e-16,-4.365364041660493e-17,3.1441863001957276e-16,-3.894503553457376e-16,4.469852519663071e-16,-1.3530843112697957e-16,2.1363044922813905e-16,-4.0333161154970235e-16,-2.068657745082436e-16,2.6712922984155738e-11,-2.064360155063731e-10,0.9999999999999993,2.6713651007589054e-11,-2.064366717007078e-10,0.9999999999999993,2.671272046460244e-11,-2.0643486090354869e-10,0.9999999999999993
0.6917293233082706,-2.492402190805491e-17,1.16223969655469e-16,-2.051310510266974e-16,-6.059703865793466e-17,-6.42811622866728e-16,-2.1337098753954424e-16,8.552106056599006e-17,5.265876532112594e-16,4.566659550377256e-16,-1.732877328599976e-10,-2.063614984053652e-10,1.0,-1.7328679766727348e-10,-2.0636064188498893e-10,1.0,-1.7328719040763256e-10,-2.0636218174826462e-10,1.0
0.7218045112781954,-7.524418815088033e-17,-2.903197660531085e-16,3.534499082292602e-16,4.553090026076847e-17,4.843208893130778e-16,-1.6393136846980645e-16,2.971328789011136e-17,-1.9400112325996842e-16,-1.0625181291257763e-16,7.453737628861678e-11,-2.9606523472279437e-10,1.0000000000000002,7.453685404550016e-11,-2.9606544777935014e-10,1.0000000000000002,7.45368312615839e-11,-2.9606487606741916e-10,1.0000000000000002
0.7518796992481203,3.3919779105400147e-16,4.802608575530181e-16,-2.873135757090642e-18,-5.896670351355068e-16,-5.211875528114552e-16,-3.4000580129145774e-16,2.5046924408150405e-16,4.092669525843681e-17,2.1537676156424398e-16,-1.9341741783990826e-15,-1.8111660513938345e-15,1.0000000000000007,4.3271134622183465e-16,-2.5537767112195254e-15,1.0000000000000007,-6.076457381866435e-16,-2.7732299798047754e-15,1.0000000000000007
0.7819548872180451,-1.2360740290963851e-15,-1.5261919010120428e-15,3.3827107781545224e-17,7.083403430682736e-16,9.90077579204197e-16,-9.671083378570803e-17,5.277336860281119e-16,5.361143218078457e-16,2.6454533008645224e-17,-2.473393813545287e-15,9.56053290331925e-16,1.0000000000000002,1.2467321556775172e-16,5.614692169550468e-17,1.0000000000000002,-1.9638231481852213e-16,-4.96237690527335e-17,1.0000000000000002
